"I am dark, I am forest","After Rilke
I carried a bowl of menudo into the forest / I carried my bisabuela’s tripas not daring ask whose intestines I carried / con cilantro y radish y cebolla chopped fine / I carried the sewing machine they’d chained her to in the garment district downtown I carried the forest crackling against asphalt where her chanclas burnt & melted so I carried her too / I wore no red / I bore no basket / there was no forest but an avocado tree in the backyard of the house they made her sell to get her Medicare for her diabetes shots / I carried her sugarwater / a hummingbird great-granddaughter I carried her flickering / her black- & white-screened / I carried her face / the scars her warped esposo left her granddaughter / carried those wounds through the womb / not wolf but blue-eyed man / I stirred the menudo / my belly the pot / & scalding into the forest I carried / & that tree I chopped down chopped into a boat & carried my mother & my bisabuela across the chile-red sopa the blood-water broth / named her daughter / what forest have we made for her I cannot see / I carried darkness into the forest & sliced it out.",Nature
"Lousy with unfuckedness, I dream","each  night  I  count  ghostlets  of  how  my  body  was
wanted  /  behind with deadheading  /  rose hips have
come  /  behind with actions that count only  /  when
the  timing  is  right  /  I  took out  a contract  /  it was
imprudent  in  value  /  behind  with  asepsis  /  hello
microbes  of  my  body  /  we   sleep  together  /  hello
cats  /  I  make  my  bed  daily  /  of the three types of
hair on the sheets  /  only one is human  /  I count the
bedrooms  /  I never had sex in  /  but there were cars
 /   wild    woods   /   blackfly    has    got   to   all   the
nasturtiums  /  you cannot dig  up  a grapevine  /  and
expect shelter to come  /  I am touched by  your letter
/  writes  a  friend  /   you  prevaricate  desire   /   says
message  /  all  this  fucking  / with  no  hands  on  me",Nature
A marble bath,"she at last
had permission to use
the marble bath
for the marble bath
she untied a paper bag
of periwinkle bath salts
& flicked them into the water
as though cracking a whip
she untied her hair
she untidied her hair
tested the water
with the soft pads of her toes
(tips of bladder wrack
in the sun)
her skin her markings
(as for the bath) —
interior-of-Stilton
at last underwater
she drew breath
from every shell collected
from every beach
later in the evening
when dressed for bed
she rejoined her brothers
& sister &
they were each served
a portion of the last portion",Nature
Recycler,"In memory of Dorothy Burns
i. troppo allegro


Remember seasons? Seem to recall those once were easier.
Reasonably sequenced, regal of tempo and temper,
Reliable change flipped heads-over-tails each quarter,
Recovering the hemisphere with four fine suits, knock-off designer.

Recently, someone shuffled, cut the deck into disorder:
Relapse, tic, hiccup, snap, weeks reissued like hipster
Rediscoveries    ...    join the club! No closer
Reading required to diagnose this crazy weather:

Record highs, flourishing lows. April even crueler
Recapitulated each fortnight. Spring hailing like a howitzer.
Reek of summer tickling autumn’s automatic sprinkler.
Redder-neck sunbathers burnt by November’s toaster. A warbler

Retweeting Keats, well into winter. A death for Easter.



ii. funeral: march


Remember: misremembering that fishy Faulkner

Remark, the dead are never passed. Ask: will this chapter
Retain familiar cycles? Lather, rinse, repeat. Swelter,

Reins, release. Welter, ruins, reseed. Seconds per

Revolution: top-heavy spinning, simian moods over-
Reaching from swing to swing. For reveler,

Read revelator: elevator going upper, downer,

Results of a heart dialed three degrees warmer.
Remedial Ecclesiastes: a time for X, and a-whole-nother

Reciprocal time for X’s refrain, a dinner

Reservation for six — make that five — and an altogether
Regrettable time for the long and short divisions of disaster.

Remainder: only a matter of time. No more time to matter.



iii. scherzo: presto chango


“Remember, the world’s stage was not set for your metaphor, Christopher
Rex, tragicomic motherfucker:

Recognize, why don’t you, your relish for the realish, for hinter-gatherer
Relationships between the dank diamond mine of  your inner

Resources and the Real World (remember that?), our fixer-upper
Residence imperiled enough without your cheesier

Regrets stinking up the joint — shoulda, coulda, woulda, Gouda. Character
Reassessment sure is fun, but don’t run down the theater.

Regards, Responsive Reader / Longtime Listener / Other: _______ ”


(Re: that critique, one childhood scene I’ll offer:
Relatives teasingly wondered why my “gatekeeper,”
Regulator of mind and mouth, would wander
Regularly away from his post. Still no answer.)



iv. finale: re-fugue


Remember with me (it’s not all mine to remember),
Remind me, under this never-better weather, whether, if ever,
“Real time” and its dead-ahead march to an unlucky number
Really feel right as a royal flush, since time seems so much fairer
Rewound — recoiling counterclockwise, the seasons’ order
Restoring, entropy decreasing, days uncreasing — now faster,
Regress infinitely, till the Spaide family tree, our off-kilter Calder,
Recollects its fallen leaves — relief, pains, laughter,
Reverse it, past, even, it’s not — trust I tamper
Respectfully, gatekeeper, but why not even further,
Reductio ad absurdum, back to the very scene I enter
Rehearsal, ninety-nine degrees, summer-hot, set to simmer,
Ready or not, on the twenty-first day of December?",Nature
Resting on the Ground with My Love in the Rattlesnake Habitat,"She pronounces Chama the name of the milky green river
with a richness in the ch I cannot muster, puts a hard d
on the end of her ands. anD. anD. anD. Like the river
she is asking to be endless anD shifting. To stream.
I’d scouted the knoll of oaks for rattlers, being beyond the bounds
of Coverage having no means to learn their habits.
So I lay down with her on the ground. Their ground. AnD
I willed to forget the cares of my later-in-life job search. Job.
Which is also Job, a man in the Bible. Which is a book.
The oaks of the knoll were leaning into the Chama like girls
washing their hair in basins. I thought of EB shampooing Lota,
of Frost’s birches, of Plath’s Wych elms which I’d like to have
googled. Did snakes favor oak knolls? Did Georgia O’Keeffe worry
about health insurance costs in Abiquiú? AnD beside me my love
streaming, her poodles distantly nosing the chamisa. Standards.
I thought I had them. Put art at the front of the queue
wych is different from quiú. AnD now this. Biblical
the proportions of this breaking-back-into-a-country-I’d-
locked-myself-out-of phase. Was it scenic? I liked
the pachysandra, branches of oak taking all that space
from the sky. But then everybody disappeared to their offices.
Three times I wrote work work work when woke
was what I wanted to write.
Miniature is the acorn
I fingered in the soft flour-sack pocket of my jeans.
Acorn smaller than East Coast or indeed Irish Oak varieties
wych she handed me anD how hungrily I pocketed its little body.",Nature
Lepidopteran: A Cento,"Lines and phrases by Vladimir Nabokov, Alan Turing, and Thomas Hardy
In    ...    the whitish muslin of a wide-mouthed net,
in time of the breaking of nations,
and in elementary arithmetic,

the lichen-gray primaries
keep in sufficiently close touch
as to impose one part of a pattern onto another.

The vibrational halo
of the string figures
passing from flower to flower,

border to border —
night-moths of measureless size,
circling

among the young, among the weak and old,
hawk-moths at dusk
hatching

the war-adept in the mornings —
the vibrational halo
near the great wings

is not the judgment-hour,
only thin smoke without flame
written on terrestrial things.

I confess I do not believe in time.
And the highest enjoyment of timelessness
is an imitation game    ...    filled with

the mysteries of mimicry    ...    But
when a certain moth resembles a certain wasp
and a deadly cipher

flaps its glad green leaves like wings,
what is our solution?
Peace on earth and silence in the sky?

I think that is not
the faith and fire within us    ...    Still,
I look into the depth of

each breeding-cage,
each floating-point form
cleft into light and shade,

hoping it might be so.",Nature
Luigi Galvani 1737–1798,"married a woman who was perfectly happy
                                                                     to turn half their apartment
into a laboratory
                               including the cadavers necessary to her husband’s
explorations in surgery.
                                      He also wrote articles on the ears of birds and
in Latin, an anatomist, standing motionless
                                                                     in the middle of the road
                                                              thinking
that electricity must activate the blood
                                                             while the muscles, themselves
living Leyden jars, flowered among
                                                        those who found it difficult
to believe that electricity is an animal
                                                            lost in a garden of showering towers
and, as with all living things, a certain degree
                                                                         of the domestic filtered down
between his hands to land
                                           in a dusting of involuntary silver across
the surface of every nerve.",Nature
The Mink,"When the mink ran across the meadow in bunched
black parabolas, I thought
sine and cosine, but no —
the movement never dips
below the line. The creature vanished
into barberries. Absolute
predator who cracks a rabbit’s spine
in one bite. And my mind

leapt along a track to a summer field
where I walked years ago
to a stony spit out into the North Atlantic
with a young man I hardly knew, and his sister.
He was bald, dying
of a brain tumor. I ignored
his illness and we spoke of history.
He was gentle, scholarly. Why

do I remember him
when it was his sister I painted seated in tall grass,
her forehead wide, brown hair framing her face,
ocean a cobalt swatch behind?
Islands humped in little arcs across the bay.
That canvas is stacked in a closet.
But it’s the dead boy
I’ve stored inside me all these years,

scared of the otherworldly light
around his eyes. Scared and ashamed
of what I didn’t know. Ashamed of my fear
that made his death, when it came,
unspeakable. So history bounds
into the present, glitter-eyed, with musky anal glands
and daggering eyeteeth. Because that boy
wasn’t dead: he must be killed again.",Nature
Rain,"A lexicon of words that were not
said in childhood, and all of those
that were, were said beside
an upturned boat, lapped
planking of the creosoted shed,
were said into the wind on
tussocky ground, by farm-rust vehicles.

The buildings I could not complete
without my father’s help, the wind
in which I was at sea. Rain blooming
in August that moved the land
and over land toward the autumn,
sliding through the gates of summer,
feeling for the bone inside the wrist.",Nature
Redbird Love,"We watched her grow up.
She was the urgent chirper,
Fledgling flier.
And when spring rolled
Out its green
She’d grown
Into the most noticeable
Bird-girl.
Long-legged and just
The right amount of blush
Tipping her wings, crest
And tail, and
She knew it
In the bird parade.
We watched her strut.
She owned her stuff.
The males perked their armor, greased their wings,
And flew sky-loop missions
To show off
For her.
In the end
There was only one.
Isn’t that how it is for all of us?
There’s that one you circle back to — for home.
This morning
The young couple scavenges seeds
On the patio.
She is thickening with eggs.
Their minds are busy with sticks the perfect size, tufts of fluff
Like dandelion, and other pieces of soft.
He steps aside for her, so she can eat.
Then we watch him fill his beak
Walk tenderly to her and kiss her with seed.
The sacred world lifts up its head
To notice —
We are double-, triple-blessed.",Nature
"Tobacco Origin Story, Because Tobacco Was a Gift Intended to Walk Alongside Us to the Stars","From a story of how the tobacco plant came to our people, told to me by my cousin George Coser Jr.
It was way back, before there was a way back
When time threaded earth and sky.
Children were conceived, were born, grew, and walked tall
In what we now call a day.
There must have been two suns, a bright moon, somehow
We had more light than now, sheen
Of falling in love playing about Earth’s body
In a wild flicker which lit
Us up. We who were this planet and yearned for touch.
Every planted thought grew plant
Ladders to the stars, way back, before there was
No way back, Miss Mary Mack.
We used to sing along the buttons of her
Dress. Our babies are always
Our babies. Even back then when time waved through
The corn. We knew our plants like
Relatives. Their stories were our stories, there
Were songs for everything — I
Should say “are” songs for every transformation
They link between way back and
Now, the forever now, a time when a young
Mvskoke man and woman
Walked through the shimmer of the early evening.
They had become as one song.
They lay down when it was dark. I can hear their
Intimate low-voice talking.
How they tease one another with such gut love.
Earth makes a bed, with pillow
Mounds. And it is there as the night insects sing
They conceived their first child. They
Will look back as they walk East toward the sunrise.
The raw stalks of beginning
Will drink the light, root deeply dark into earth.
In the tracks of their loving
The plant-child emerges, first the seed head, then
Leafy, long male body and the white female
Flowers of tobacco, or
Hece, as the people called it when it called
To them. Come here. We were brought
To you from those who love you. We will help you.
And that’s how it began, way
Back, when we knew how to hear the songs of plants
And could sing back, like now
On paper, with marks like bird feet, but where are
Our ears? They have grown to fit
Around earbuds, to hear music made for cold
Cash, like our beloved smoke-
Making threaded with addiction and dead words.
Sing this song back to me, girl.
In the moonlight, tobacco plant had silver
Moon buttons all up her back.
We’re getting dressed to go plant new songs with words.
Our sun is dimming faster.
Mvto hece, mvto hvse, mvto e —
Kanvchaga, mvto ah",Nature
The Underwings of War,"National Pigeon Association, England, 1940
Notch.
Web.
And then,
down the shaft,
lesser wing coverts
and marginal coverts, and soft,
greater underwing coverts — although never as great
as greater under-primary
coverts, gray-coated
and down-plumped,
trailing
what
might
reveal
a pattern
just over the down
that might support a secrecy.
Launched from double-decker buses, or attic windows,
or the dark roofs at Bletchley Park,
the lesser pigeons,
always first
to find
the
fray,
sport black
metallic
canisters strapped to
matted lapel feathers. And tucked
inside, like Russian dolls, a cipher’s hollow chambers —
down and down, a Fibonacci
spiral, a paper
nautilus
of words
and
codes
and keys
that shift with
each decipherment.
The bard is in the wand — read space
as shape, read a as i — the key takes subterfuge,
that doubling, double agency
when tomfoolery
is crossed with
rage. But
these
are
simply
carriers,
word-burdened, instinct-
tossed, searching for the perch within
a blasted atmosphere. Find forms, the message says, and
everything will fall in line.
The bird is in the
wind. The loft
is in
the
smoke.",Nature
Valais,"A working river, a working valley,
The gray-green Rhône
Lined with workings, heaps of dust, gravel, cement,
And log jams waiting for transport,
Like the island exporting itself to its neighbors one barge at a time.

The river, the road, and the railway,
A plait, a tangle, a place of through.
The river not navigable, the boggy valley floor not walkable,
The locals came down from the mountains a little way
To site castles on moraine and regulate trade.

Hannibal marched his elephants through here, dynamited rocks with vinegar.
Poplars were planted en passant by Napoleon’s Grande Armée
Two-hundred-some years ago.
Goethe came to visit.
The shade endures.

Rilke was reminded of Spain.
He lived among apricots at Muzot,
Just the other side of the language barrier,
And fixed to be buried with a view of France.
No one knows who I am, were his dying words.

Smells of hay and dung, the murmurs of subtle conversation
Next door are tax-efficient sheep
The underground chicken palace like CERN
Or a discreet gun emplacement.
The lights come on when we appear, and go off after we’re gone.

Larchwood and rye bread, chocolate and slate,
Dried beef and stone
All one striated substance,
The staff of life breaking explosively, crumblingly,
If it breaks at all,

A stash of daunting verticals,
A washing machine delivered by helicopter
Winched down into the Renaissance casbah.
Time was a man had to carry his donkey across his shoulders up a cliff;
Now everything is tunnel fodder.

Electricity and water come piped through the mountains,
The vineyards get a sousing under great rainbow arcs,
Who wouldn’t want to die in a thirteenth-century tower
With light sensors and cold running water
Off the hills and a chill in the sunny air of the contemporary archaic.",Nature
Driving to Santa Fe,"Quick swim up through my headlights: gold eye
a startle in black: green swift glance
raking mine. A full second
we held each other, then gone.
Gone. And how did I know
what to call it? Lynx, the only possible
reply though I’d never seen one. The car
filling with it: moonlight,
piñon: a cat’s acrid smell
of terror. How quickly the gray body
fled, swerving to avoid
my light. And how often
that sight returns to me, shames me
to know how much more this fragment
matters. More than the broad back
of a man I loved. More than the image
of my friend, cancer-struck, curled
by her toilet. More than my regret
for the child I did not have which I thought
once would pierce me, utterly. Nothing
beside that dense muscle, faint gold guard hairs
stirring the dark. And if I keep
these scraps of it, what did it keep of me?
A flight, a thunder. A shield of light
dropped before the eyes, pinned
inside that magnificent skull only time
would release. Split back, fade
and reveal. Wind
would open him. Sun would turn him
commonplace: a knot of flies, a rib cage
of shredded tendon, wasp-nest
fragile. The treasure of him, like anything,
gone. Even now, I thumb that face
like a coin I cannot spend. If I ever lived,
I lived in him, fishing the cold
trout-thick streams, waking to snow, dying
when he died, which is a comfort.
I must say this. Otherwise, I myself
do not exist. It looked at me
a moment. A flash of green, of gold
and white. Then the dark came down
again between us. Once, I was afraid
of being changed. Now that is done.
The lynx has me in its eye.
I am already diminished.",Nature
The Failure of Navigation in the Valley,"To CD Wright
No body is fixed in position no one can be known

Still I am read by satellites my tendency extrapolated

In the mountains I have no GPS I don’t know where to go

There are those trees their leaves flicker like little jewels a whole bucketful

Darkness stares back are you even human anymore

I close the curtains at night not because I think others will see in

Turn left there but so I do not see the reflection that is pure dark

I am not afraid of anything oh is that so

Citizen bear do this place not belong to you

Unseen I wander through the thorny place of what I no that ain’t it

No fear can be knew can be none fuck how do you spell it

I held a heavy jade pendant in my hand once not in this valley in another

In the range of  limited human experience how many places are there really

I don’t even have to look at the earth anymore I just have to listen

Now that hillbilly whisper guides me which way to turn how far up the turn is

Drawling like moonshine we’re really off the grid now

Making wild prayers to the green dark which kind do you mean

Thank god we thought of  her recording this voice both kinds",Nature
From “Civil Bound”,"habitation, wooden crate in a nameless territory





dented objects for gathering water

plastic footwear two sizes too small, how the cracked heels hang over










the vine suggests sweet potato but notice the cradle of thorns












skiff ferry            militarized






eradication’s resourcefulness speaking in a high prestige language







jaundice shade of bombardment
singed skin grapheme







between ribs     what might be shale







the mother who isn’t
the father who isn’t







ramshackle peony
meridian bit in the mouth",Nature
How They Speak of the Fields,"For Timothy Yu
For us. They say:

just dig your hands

into the good, good

soil of the field


and you will grow into a child

of our heart. Be quiet

and work, for you are good

at it, for you are almost

a child of our heart

already. Listen


and we will reward

you. We will reward

you, but don’t talk


— you will want to

have earned the

reward. We will

reward you later, much,

much later. Are you not


a child of the field, a child

native to the field?


But I have never seen

the field. I was born

in it but squeezed

my eyes shut. I squeezed


my eyes hard shut

so I could imagine

another field....",Nature
I Am Chito,"The first time I ever heard about coyotes
Was in a book called (in Japanese) Seton’s Animals for Boys and Girls
There I encountered Lobo the Wolf King, bighorn sheep, a family of wild boars, cottontail rabbits, and raccoons, but it was the stories of the wise coyote I loved the best
I read the book over and over, over and over, it taught me the wisdom of rabbits, wolves, wild boars, but nothing surpassed the wisdom of the coyote
Tito was raised by humans, was kept constantly on a leash
No one loved her, they teased her until she ran away
She learned to survive
Ran for her life with her pups in her mouth
Trying to get away from dogs and people
I read about her over and over, over and over
There was a map of America in the front of the book with pictures of animals where the stories took place: coyotes in the central plains, wolves in the southwest and north, elsewhere there were cottontails, boars, and partridges
During my childhood, that was America to me
Where did that book go? I no longer live in my childhood home, not even in the same town, not even in the same country, I lost my place there, I lost people and relationships, almost lost others too, I lost my language, but what about that book I read over and over, over and over? I must have lost it too

Just the other day
I tried searching for it on Amazon
It popped right up, and I ordered it straight away
Lives of the Hunted it’s called in English
Published in 1901, reprinted in 1967
It arrived at my home
A former library copy, the word discard stamped on it in big letters, probably the library didn’t want it because the stories are too cruel, too cruel for today’s youth, nowadays kids are used to killing one another in the virtual world, but even so, the stories are too cruel, a mother coyote was giving her cubs her milk, was licking them when hunters shot her dead, her cubs fled into their den, only to be dragged out one by one
Here is how the book describes it:
Even at this age there was a certain individuality of character among the puppies. Some of them squealed and some of them growled when dragged out to die. One or two tried to bite. The one that had been slowest to comprehend the danger, had been the last to retreat, and so was on top of the pile, and therefore the first killed. The one that had first realized the peril had retreated first, and now crouched at the bottom of the pile. Coolly and remorselessly the others were killed one by one, and then this prudent little puppy was seen to be the last of the family. It lay perfectly still, even when touched, its eyes being half closed, as, guided by instinct, it tried to “play possum.” One of the men picked it up. It neither squealed nor resisted.
Neither squealed
Nor resisted ...
The book was in English, but I could read it quickly
Since I remembered the Japanese
I had read the book over and over, over and over
All the coyote pups were killed
Only one survived, only a single pup
Tossed with its dead littermates into a sack and taken to a farm
In the original, the hunters named her Tito
That’s what I had suspected, I had read it in an old translation, kids in Japan back then couldn’t be expected to pronounce the unfamiliar sound ti, but that’s the version I was brought up on
So for me, her name was always Chito
I was always Chito

Wow-wow-wow-wow-wow-w-o-o-o-o-o-o-w
I remember her voice
When I was a child, I read the book over and over, over and over
Here is how the book describes it:
an inborn hankering to sing
Her songs were
a volley of short barks
mixed with doleful squalls —
Wow-wow-wow-wow-wow-w-o-o-o-o-o-o-w
Here is how the book describes it:
when the sun went down she would feel the impulse to sing that wild song of the West which means so much to the Coyotes. It is not the invention of an individual nor of the present, but was slowly built out of the feelings of all Coyotes in all ages.
I’m not sure if I remember the Japanese correctly
Getting old is no fun at all, you forget important things like that
It is not the invention of an individual nor of the present,
but was slowly built out of the feelings of all Coyotes in all ages and
Her experiences all emphasized for her that old idea to “lay low”—
that is, to be quiet, unobtrusive, and hide when danger is in sight
Those were the most important things I learned as a child
Chito’s wisdom
How to survive
Seeing the book, I remembered why
I came to this place called America
The most important things I learned as a child
Were in that book I read over and over
Maybe I had lost them for a while
Or just forgotten
The fate of the animals, their lives and deaths
Their lives upon the plains, and my life too
Chito was killed over and over again
But each time she came back to life
The humans tenaciously, persistently killed her
She tricked them and was tricked by them in return
She scattered her feces, went into heat
The more they hunted her
The more clearly things came into focus
In other words, all the things she thought along the way
Not the invention of an individual nor of the present
But slowly built out of the feelings of all coyotes in all ages
It was for Chito
For Chito
That I abandoned my home, bought an airline ticket
And came to this place
There was someone I barely knew, I’d only barely caught his scent
But still I followed my nose and pursued him
I found a room, rented a car
And stayed the full three months permitted without a visa, I thought I’d try to stay
When people asked me why I’d come, I said
I’m a poet, I’ve come to learn about the oral traditions of the Native Americans
And that was true
But I didn’t even know what I wanted to know
I didn’t know where to go
I didn’t know whom to ask
I was terrible at speaking with people in my native tongue, so in English it was damn near impossible, I couldn’t even tell them who I am (it took me decades to say that even in Japanese)
But the real reason I came
Was because I wanted to encounter a coyote
I wanted to prick up my ears and listen to its howl
Rattling dryly over the roads, through the darkness of night
  Translated from the  Japanese",Nature
Midnight Flame,"At midnight, he can’t see
             the white picket fence
                          or the tomato stalks, shriveled,

in the garden, though
             he knows the patio,
                          strewn with willow leaves,

plumes of tall grasses,
             upright and still;
                          and, as he peers into the yard,

he senses a moment
             wicking into flame —
                          walking up an arroyo,

they gaze back
             across the Pojoaque valley,
                          spot the glinting tin roofs,

cottonwoods leafing
             along the curves of the river —
                          a green tide

surges in their arteries
             as well as the trees;
                          tonight, spring infuses fall,

and memory’s wick
             draws the liquefied
                          wax of experience up into flame.",Nature
Monsoon Poem,"Because this is a monsoon poem
expect to find the words jasmine,
palmyra, Kuruntokai, red; mangoes
in reference to trees or breasts; paddy
fields, peacocks, Kurinji flowers,
flutes; lotus buds guarding love’s
furtive routes. Expect to hear a lot
about erotic consummation inferred
by laburnum gyrations and bamboo
syncopations. Listen to the racket
of wide-mouthed frogs and bent-
legged prawns going about their
business of mating while rain falls
and falls on tiled roofs and verandas,
courtyards, pagodas. Because such
a big part of you seeks to understand
this kind of rain — so unlike your cold
rain, austere rain, get-me-the-hell-
out-of-here rain. Rain that can’t fathom
how to liberate camphor from the vaults
of the earth. Let me tell you how little
is written of mud, how it sneaks up
like a sleek-gilled vandal to catch hold
of your ankles. Or about the restorative
properties of mosquito blood, dappled
and fried against the wires of a bug-zapping
paddle. So much of monsoon is to do
with being overcome — not from longing
as you might think, but from the sky’s
steady bludgeoning, until every leaf
on every unremembered tree gleams
in the abyss of postcoital bliss.
Come. Now sip on your masala tea,
put your lips to the sweet, spicy skin
of it. There’s more to see — notice
the dogs who’ve been fucking on the beach,
locked in embrace like an elongated Anubis,
the crabs scavenging the flesh of a dopey-
eyed ponyfish, the entire delirious coast
with its philtra of beach and saturnine
clouds arched backwards in disbelief.
And the mayflies who swarm in November
with all their ephemeral grandeur to die
in millions at the behest of light, the geckos
stationed on living room walls, cramming
fistfuls of wings in their maws. Notice
how hardly anyone mentions the word
death, even though the fridge leaks
and the sheets have been damp for weeks.
And in this helter-skelter multitude
of gray-greenness, notice how even the rain
begins to feel fatigued. The roads and sewers
have nowhere to go, and like old-fashioned pursuers
they wander and spill their babbling hearts
to electrical poles and creatures with ears.
And what happens later, you might ask,
after we’ve moved to a place of shelter,
when the cracks in the earth have reappeared?
We dream of wet, of course, of being submerged
in millet stalks, of webbed toes and stalled
clocks and eels in the mouth of a heron.
We forget how unforgivably those old poems
led us to believe that men were mountains,
that the beautiful could never remain
heartbroken, that when the rains arrive
we should be delighted to be taken
in drowning, in devotion.",Nature
Monument,"For Pos Moua
What is the name for an antelope
          who grazes inside a dream

then vanishes into the
                          nebula’s brush.

                   What is the face
for refurbishing grammar

              at each comma’s lip.
                   Whose identity never

remembers the shape of beige.
   What is the word

                          for how to conjure
             the sigh of a line hushed

     beneath the flap of a thousand
shifting plumes.

What is the body of a
             garden where a crescent

                    despairs, drifts beneath
   the melt of amber.

The season is always growing
out its hooves.

                          One cradlesong
           of your leaving is not larger

    than the forest of your arrival.
To make you a noun forever.

                A loss of you
cannot be equal to the loss of you.",Nature
The New Boy 2,"1


You may find at the market a casual comment swerves into conversation that’s deeply metaphysical with a young man by produce.

He wears a white T and jeans, ordinary yet careful about his food.

“Every time I meditate, I begin in space among the stars,” he says.

“Many of these beings,” he continues, “are not physically 3-D, so it’s frustrating to describe them.”

“I have the impression their silver color comes from within.”

“They look at me with tremendous love from almond-shaped eyes.”

“There’s no sunlight. The whole cloud structure is luminous and the ground crystalline.”

“A lot of purple and blue, like twilight.”

It’s a complex, partly inarticulate narrative, perhaps because he feels I won’t believe him, yet he’s spontaneous.

I don’t need to question the reality of his story.

He’s sincere.

  2


There’s more energy now as heat, connectivity, radio waves, data, X-rays, and all kinds of interactions.

We operate with higher electrical current inside, which can rejuvenate you physically by the nature of connectivity, moving freely around the body.

The next week, smiling, mid-sentence, “seeing Earth from deep space, blue and alive.”

More often now, ETs are discussed at the co-op, also, coincidence, spirit molecules, time tunnels, and quanta uncertainty, since we’re close to The Institute.

I like that he expresses himself to me as a kind of witness in transition.

He’s read my work, and thinks me more knowledgeable than I am, since my poems aren’t true.

“Pleiadians create new visuals through which I can imagine,” he says.

My care is required for witness to resonate energetically with listener, however nonchalant I appear.

The more compassion one has for non-normal experiences of others, the sooner consciousness will shift toward the stars.

To him, this means shifting the ethical structure of communicating a narrative.

“I think of myself in a service capacity.”

  3


“One silvery insect was seven feet tall; I shook his claw and we conversed.”

“Sometimes reptiles hoard crystals to send and receive information.”

“They can space-travel versions of themselves here, as snakes.”

“Lipids in a membrane behave like that, channeling the atmosphere.”

At home I write, “The membrane is like a liquid crystal to the sky.”

Next week, in line, he’s with a beautiful woman with a worn face who knows me.

She’s not well, and she wants me to visit them and their animals.

“They know they don’t end when they die,” she says; “It’s sad they’re leaving, but it’s voluntary.”

“They’ve relatives on other planets, sentient beings with the right to vote.”

“Have you ever watched an animal and suddenly it disappears?” he chips in.

Witness involves a significance equivalent to truth.

“The whole idea of visiting another planet, communicating with a being from another world, to me that’s spiritual.”

  4


“When they speak, they subtly vary certain sounds; I hear words, but their sound carries different meaning to my body.”

“Some words I read weren’t there when I began.”

“Use these new words, enhanced by your imagining, to allow our dimension to emerge.”

“Imagination stabilizes the shift.”

In Santa Fe, in Tucson, Lima, La Paz, people see extraterrestrials.

When I step outside, a velvety multitude of moths and insects, transparencies, on my screen door whirls up to the porch light.

Milky Way shines 3-D with white clottings and dark rifts, covering the ground and trees with phosphorescence.

Comets, asteroids from deep space, planets moving at will, contribute to this glamour of wonder.

He shows me how to pull frequency, starlight, down through his body into the ground, and I try it; I’m more open now.

I can carry more light, which fuses with similar energies in mass consciousness.

Earth will radiate this consciousness as a star or sun on horizons of his other worlds.

“Let us hold that portal open for you, in the form of your little crush on him, of light streaming down, and feel a surrounding new ideal,” they say to me.

“Now, imagine yourself in the Pleiades.”

“You wish to give a present to the source, like compassion or rainwater from home.”

Early on, I divined that this book already exists in the future.

After all, I’d thought of it; it’s a probability, somewhere, complete, on a shelf.

My intention is to seek that future edition and consult it to create this one, the original, for you.",Nature
On Visiting the Franklin Park Conservatory & Botanical Gardens,"I have come to collect the various species of America:
    ruby-spotted, tigers, kites & pipevines — an armory
of wings & two-week bodies. The room swells openly
    & I ascend to the top —

              I am separate from the boy
                 who swats persistently.

Tucked in the corner of a window, a white morpho,
    the only kind to perch long enough for me to satisfy
my collecting — its lunar afterglow still hanging
    as I pulse & pace to get a closer look.

I am separate from the boy who climbs a nearby tower
    & shouts for his father.

Perhaps I am half of this — a set of dots for eyes,
    spine for spine, my insides half my father’s —
half my mother’s. Kuv tus ntsuj plig unlike the fate
    of quick bodies, sovereign cavities, mother
whose torso fell early in harvest — a bed of muscle
    to hold her from splitting in two —

                                         & do we hear it?

As in a fever the boy runs back & does not see
    the white morpho the way I must see it:
my personal moon stone-ripe in this foreign corner,
    mother as fauna forever — inhuman & gazing.

Then my body a chariot pulled by a pair of orange helicons
    sweeping towards the main water feature (complete with koi).

This place in which I dream the new body — whole & abiding —

    I am reaching for the boy now as warden to both the living
& the afterliving — the privilege in every gesture — like mother’s
    first gifts: name & citizenship, poetry always in departure,
the song about the moon falling over, fast in flames —",Nature
Sea Church,"Give me a church
made entirely of salt.
Let the walls hiss
and smoke when
I return to shore.

I ask for the grace
of a new freckle
on my cheek, the lift
of blue and my mother’s
soapy skin to greet me.

Hide me in a room
with no windows.
Never let me see
the dolphins leaping
into commas

for this water-prayer
rising like a host
of sky lanterns into
the inky evening.
Let them hang

in the sky until
they vanish at the edge
of the constellations —
the heroes and animals
too busy and bright to notice.",Nature
